brand,item,price,image_url,product_url
Intimissimi,Débardeur en Soie et Dentelle,39.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dw91c686fa/images/LTD71S_wear_498I_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/debardeur_en_soie_et_dentelle-LTD71S.html?dwvar_LTD71S_Z_COL_INTD=498I
Intimissimi,Pantalon en Molleton de Modal et Cachemire avec In...,29.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dw47edd385/images/PDL845_3439_F.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/pantalon_en_molleton_de_modal_et_cachemire_avec_inserts_matelasses-PDL845.html?dwvar_PDL845_Z_COL_INTD=3439
Intimissimi,Peignoir en Molleton de Modal et Cachemire,59.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dw4b35dc56/images/PVD656_wear_3622_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/peignoir_en_molleton_de_modal_et_cachemire-PVD656.html?dwvar_PVD656_Z_COL_INTD=3622
Intimissimi,Pyjama Long en Modal façon Jacquard,59.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dwd158f4e1/images/PLD838_wear_371I_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/pyjama_long_en_modal_facon_jacquard-PLD838.html?dwvar_PLD838_Z_COL_INTD=371I
Intimissimi,Débardeur en Soie et Dentelle,39.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dw2728ee79/images/LTD71S_wear_1473_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/debardeur_en_soie_et_dentelle-LTD71S.html?dwvar_LTD71S_Z_COL_INTD=1473
Intimissimi,Short en Soie Pretty Flowers,29.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dwd5617d45/images/PC1294A_wear_9887_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/short_en_soie_pretty_flowers-PC1294A.html?dwvar_PC1294A_Z_COL_INTD=9887
Intimissimi,Top à Fines Bretelles en Soie Pretty Flowers,39.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dw876605ef/images/LT1294A_wear_347I_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/top_a_fines_bretelles_en_soie_pretty_flowers-LT1294A.html?dwvar_LT1294A_Z_COL_INTD=347I
Intimissimi,Peignoir en Molleton de Modal et Cachemire,59.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dwbb0b2408/images/PVD656_wear_3070_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/peignoir_en_molleton_de_modal_et_cachemire-PVD656.html?dwvar_PVD656_Z_COL_INTD=3070
Intimissimi,Short en Soie,25.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dw3ed115a8/images/PDC71S_wear_3096_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/short_en_soie-PDC71S.html?dwvar_PDC71S_Z_COL_INTD=3096
Intimissimi,Chemise de Nuit en Modal/Soie Silk Touch,49.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dw7881d29a/images/PCN848_wear_2127_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/chemise_de_nuit_en_modal_soie_silk_touch-PCN848.html?dwvar_PCN848_Z_COL_INTD=2127
Intimissimi,Kimono en Soie,99.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dwaf6f5636/images/PVD71S_wear_1473_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/kimono_en_soie-PVD71S.html?dwvar_PVD71S_Z_COL_INTD=1473
Intimissimi,Top à Fines Bretelles en Fibre de Viscose de Bambo...,25.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dwf1d1e6d8/images/LTD801_wear_7307_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/top_a_fines_bretelles_en_fibre_de_viscose_de_bambou_natural_feeling-LTD801.html?dwvar_LTD801_Z_COL_INTD=7307
Intimissimi,Déshabillé en Modal avec Détail en Dentelle,49.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dwd70a05b4/images/PVD700_wear_031_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/deshabille_en_modal_avec_detail_en_dentelle-PVD700.html?dwvar_PVD700_Z_COL_INTD=031
Intimissimi,Peignoir en Soie et Dentelle Lady Sheer,99.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dwbe850573/images/PVD1368_wear_019_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/peignoir_en_soie_et_dentelle_lady_sheer-PVD1368.html?dwvar_PVD1368_Z_COL_INTD=019
Intimissimi,Top en Satin de Soie,39.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dw7879a9bd/images/LT71S3_wear_2127_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/top_en_satin_de_soie-LT71S3.html?dwvar_LT71S3_Z_COL_INTD=2127
Intimissimi,Veste Coupe Homme en Satin de Soie,89.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dw61788778/images/CLD1233_wear_2127_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/veste_coupe_homme_en_satin_de_soie-CLD1233.html?dwvar_CLD1233_Z_COL_INTD=2127
Intimissimi,Short en Soie Pretty Flowers,29.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dw3cf1f7ab/images/PC1294A_wear_347I_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/short_en_soie_pretty_flowers-PC1294A.html?dwvar_PC1294A_Z_COL_INTD=347I
Intimissimi,Chaussons Matelassés avec Fourrure Écologique,15.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dwd4fc79cb/images/AI845A_2566_F.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/chaussons_matelasses_avec_fourrure_ecologique-AI845A.html?dwvar_AI845A_Z_COL_INTD=2566
Intimissimi,Chemise de Nuit Ouverte en Côtes en Modal Imprimé ...,49.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dw8d2cbdcd/images/PCN839_wear_372I_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/chemise_de_nuit_ouverte_en_cotes_en_modal_imprime_floreal-PCN839.html?dwvar_PCN839_Z_COL_INTD=372I
Intimissimi,Masque de Nuit en Soie,15.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dw24292c9c/images/AI1233A_163I_F.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/masque_de_nuit_en_soie-AI1233A.html?dwvar_AI1233A_Z_COL_INTD=163I
Intimissimi,Masque de Nuit en Soie,15.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dwbfea4ed0/images/AI1233A_019_F.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/masque_de_nuit_en_soie-AI1233A.html?dwvar_AI1233A_Z_COL_INTD=019
Intimissimi,Débardeur en Soie et Dentelle,39.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dw37cf3662/images/LTD71S_wear_6213_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/debardeur_en_soie_et_dentelle-LTD71S.html?dwvar_LTD71S_Z_COL_INTD=6213
Intimissimi,Veste à Manches Longues en Micromodal,39.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dw7bb77f68/images/CLD701_wear_1473_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/veste_a_manches_longues_en_micromodal-CLD701.html?dwvar_CLD701_Z_COL_INTD=1473
Intimissimi,Robe de Chambre en Point de Milan Jacquard,49.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dw9578fb69/images/PVD657_wear_603I_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/robe_de_chambre_en_point_de_milan_jacquard-PVD657.html?dwvar_PVD657_Z_COL_INTD=603I
Intimissimi,Veste en Toile Grattée Tales of Wales,39.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dw142fd18a/images/CLD849_wear_611I_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/veste_en_toile_grattee_tales_of_wales-CLD849.html?dwvar_CLD849_Z_COL_INTD=611I
Intimissimi,Chemise de Nuit en Coton Supima® Ultrafresh,25.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dwa003c962/images/PCN12A_wear_001_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/chemise_de_nuit_en_coton_supima%C2%AE_ultrafresh-PCN12A.html?dwvar_PCN12A_Z_COL_INTD=001
Intimissimi,Short en Jersey en Fibre de Viscose de Bambou Natu...,19.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dwa69aead4/images/PDC801_wear_7307_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/short_en_jersey_en_fibre_de_viscose_de_bambou_natural_feeling-PDC801.html?dwvar_PDC801_Z_COL_INTD=7307
Intimissimi,Top à Fines Bretelles en Soie Pretty Flowers,39.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dw6ffdcb4c/images/LT1294A_wear_491I_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/top_a_fines_bretelles_en_soie_pretty_flowers-LT1294A.html?dwvar_LT1294A_Z_COL_INTD=491I
Intimissimi,Sweat en Modal Mélangé Côtelé à Capuche,49.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dwde7e8710/images/CLD800A_wear_180I_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/sweat_en_modal_melange_cotele_a_capuche-CLD800A.html?dwvar_CLD800A_Z_COL_INTD=180I
Intimissimi,Pantalon en Coton Épais Feutré Double Cozy Cottage,29.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dwd3e31f47/images/PDL847_596I_F.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/pantalon_en_coton_epais_feutre_double_cozy_cottage-PDL847.html?dwvar_PDL847_Z_COL_INTD=596I
Intimissimi,Haut en Coton Épais Winter Sea,29.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dw4070d4e5/images/CLD846A_wear_612I_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/haut_en_coton_epais_winter_sea-CLD846A.html?dwvar_CLD846A_Z_COL_INTD=612I
Intimissimi,Haut en Satin de Viscose Snake Charmer,35.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dwf8553207/images/LTD1400_wear_494I_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/haut_en_satin_de_viscose_snake_charmer-LTD1400.html?dwvar_LTD1400_Z_COL_INTD=494I
Intimissimi,Haut en Soie Pretty Something,39.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dw2312710a/images/LTD1395_wear_492I_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/haut_en_soie_pretty_something-LTD1395.html?dwvar_LTD1395_Z_COL_INTD=492I
Intimissimi,Short en Satin de Viscose Leopard Lovers,29.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dw5324b885/images/PDC1398_wear_493I_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/short_en_satin_de_viscose_leopard_lovers-PDC1398.html?dwvar_PDC1398_Z_COL_INTD=493I
Intimissimi,Short en Soie Pretty Flowers,29.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dw968b8d53/images/PC1294A_wear_491I_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/short_en_soie_pretty_flowers-PC1294A.html?dwvar_PC1294A_Z_COL_INTD=491I
Intimissimi,Short en Soie Pretty Flowers,29.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dwba20f742/images/PC1294A_wear_487I_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/short_en_soie_pretty_flowers-PC1294A.html?dwvar_PC1294A_Z_COL_INTD=487I
Intimissimi,Pantaloncino in Raso di Seta Inserti Laterali in P...,25.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dw0e9f9b13/images/PDC00N_wear_9976_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/pantaloncino_in_raso_di_seta_inserti_laterali_in_pizzo-PDC00N.html?dwvar_PDC00N_Z_COL_INTD=9976
Intimissimi,Pantalon Matelassé avec Ourlet Resserré,29.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dw86091f61/images/PDL845A_031_F.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/pantalon_matelasse_avec_ourlet_resserre-PDL845A.html?dwvar_PDL845A_Z_COL_INTD=031
Intimissimi,Peignoir en Modal Mélangé Côtelé,39.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dw06ae7045/images/PVD800_wear_179I_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/peignoir_en_modal_melange_cotele-PVD800.html?dwvar_PVD800_Z_COL_INTD=179I
Intimissimi,,25.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dw38c59b8b/images/PDC00P_wear_295I_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product-PDC00P.html?dwvar_PDC00P_Z_COL_INTD=295I
Intimissimi,Top en Modal et Cachemire avec Dentelle,29.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dw47f69d70/images/LTD28P_wear_350I_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/top_en_modal_et_cachemire_avec_dentelle-LTD28P.html?dwvar_LTD28P_Z_COL_INTD=350I
Intimissimi,Pantalon en Satin de Viscose Snake Charmer,49.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dw87e7a60a/images/PDL1400_wear_019_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/pantalon_en_satin_de_viscose_snake_charmer-PDL1400.html?dwvar_PDL1400_Z_COL_INTD=019
Intimissimi,Sweat en Modal Mélangé Côtelé à Capuche,49.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dw15f82834/images/CLD800A_wear_179I_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/sweat_en_modal_melange_cotele_a_capuche-CLD800A.html?dwvar_CLD800A_Z_COL_INTD=179I
Intimissimi,Short en Satin de Viscose Nature Texture,35.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dw21e96e73/images/PDC1399_wear_1748_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/short_en_satin_de_viscose_nature_texture-PDC1399.html?dwvar_PDC1399_Z_COL_INTD=1748
Intimissimi,Chaussons Teddy,15.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dw7fa17447/images/AI076H_019_F.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/chaussons_teddy-AI076H.html?dwvar_AI076H_Z_COL_INTD=019
Intimissimi,Pyjama Long à Carreaux,49.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dw78bb9fae/images/PLD836_wear_368I_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/pyjama_long_a_carreaux-PLD836.html?dwvar_PLD836_Z_COL_INTD=368I
Intimissimi,Top Soie et Empiècements Tulle,39.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dw79b1a2ec/images/LTD00E_wear_483I_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/top_soie_et_empiecements_tulle-LTD00E.html?dwvar_LTD00E_Z_COL_INTD=483I
Intimissimi,Short Lisse en Satin de Soie,25.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dwa95eeb97/images/PD71S3_wear_2280_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/short_lisse_en_satin_de_soie-PD71S3.html?dwvar_PD71S3_Z_COL_INTD=2280
Intimissimi,Pantalon en Coton Épais Winter Sea,25.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dw5363a6a4/images/PDL846_wear_612I_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/pantalon_en_coton_epais_winter_sea-PDL846.html?dwvar_PDL846_Z_COL_INTD=612I
Intimissimi,Top Soie et Dentelle,39.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dwc840372c/images/LTD00L_wear_9974_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/top_soie_et_dentelle-LTD00L.html?dwvar_LTD00L_Z_COL_INTD=9974
Intimissimi,,39.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dwadac4ba0/images/LTD00P_wear_295I_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product-LTD00P.html?dwvar_LTD00P_Z_COL_INTD=295I
Intimissimi,Haut en Coton Épais Feutré Double Cozy Cottage,35.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dw1b455e48/images/CLD847_596I_F.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/haut_en_coton_epais_feutre_double_cozy_cottage-CLD847.html?dwvar_CLD847_Z_COL_INTD=596I
Intimissimi,Top à Fines Bretelles en Soie Pretty Flowers,39.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dw19c272a5/images/LT1294A_wear_487I_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/top_a_fines_bretelles_en_soie_pretty_flowers-LT1294A.html?dwvar_LT1294A_Z_COL_INTD=487I
Intimissimi,Top en Satin de Soie,39.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dw8af2fe02/images/LT71S3_wear_375I_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/top_en_satin_de_soie-LT71S3.html?dwvar_LT71S3_Z_COL_INTD=375I
